"","country","date","NY.GDP.PCAP.KD.ZG","IQ.CPA.PROP.XQ","FP.CPI.TOTL.ZG","SM.POP.NETM","SP.POP.TOTL","SE.ENR.PRSC.FM.ZS","SL.UEM.TOTL.ZS","NV.AGR.TOTL.ZS","SH.DYN.MORT","SL.TLF.0714.ZS"
"533","Germany",1996,0.514437284599765,NA,1.44972647330127,246097,81914831,0.974489986896515,8.81999969482422,1.04216760869792,6.2,NA
"534","Germany",1997,1.6433342731292,NA,1.93936942452383,178604,82034771,0.976909995079041,9.85999965667725,1.03138464676338,5.9,NA
"535","Germany",1998,1.99848532107309,NA,0.911185301235183,125369,82047195,0.976279973983765,9.78999996185303,0.975317957526236,5.7,NA
"536","Germany",1999,1.82142803058096,NA,0.58543314394471,86982,82100243,0.978969991207123,8.85000038146973,0.958397265329112,5.5,NA
"537","Germany",2000,2.77322125091402,NA,1.44026818676794,60905,82211508,0.982500016689301,7.92000007629395,0.994789221891906,5.4,NA
"538","Germany",2001,1.5105582606794,NA,1.98385693617829,48500,82349925,0.983269989490509,7.76999998092651,1.08343229583805,5.2,NA
"539","Germany",2002,-0.365628327264105,NA,1.42080560518857,45985,82488495,0.982129991054535,8.47999954223633,0.900496788164431,5.1,NA
"540","Germany",2003,-0.755077166602604,NA,1.03422776551069,54381,82534176,0.980069994926453,9.77999973297119,0.832259435604571,5,NA
"541","Germany",2004,1.1970553521185,NA,1.66573340932676,73107,82516260,0.980449974536896,10.7299995422363,0.951063416014002,4.9,NA
"542","Germany",2005,0.788917115869921,NA,1.54690965159041,102694,82469422,0.980390012264252,11.1700000762939,0.726955700932129,4.7,NA
"543","Germany",2006,3.9336103307084,NA,1.57742825864226,145046,82376451,0.978070020675659,10.25,0.737585322085632,4.6,NA
"544","Germany",2007,3.11424588261349,NA,2.29834179696226,180746,82266372,0.980080008506775,8.65999984741211,0.77886019483507,4.5,NA
"545","Germany",2008,1.1520297421751,NA,2.62838174873985,211709,82110097,0.978049993515015,7.51999998092651,0.83833040773771,4.4,NA
"546","Germany",2009,-5.45457716940945,NA,0.31273762987172,240968,81902307,0.960330009460449,7.73999977111816,0.695334317361279,4.3,NA
"547","Germany",2010,4.33960677706354,NA,1.10380916115812,267047,81776930,0.961250007152557,6.96999979019165,0.803696771174544,4.2,NA
"548","Germany",2011,5.86963573749217,NA,2.07517452479837,293051,80274983,0.96000999212265,5.82000017166138,0.910022423855418,4.1,NA
"549","Germany",2012,0.230160992711959,NA,2.0084909216701,317082,80425823,0.96136999130249,5.38000011444092,0.847918814268698,4,NA
"550","Germany",2013,0.163870562978019,NA,1.5047209800535,342555,80645605,0.964460015296936,5.23000001907349,0.942643214114216,4,NA
"551","Germany",2014,1.7843418861469,NA,0.906797948515676,369027,80982500,0.965309977531433,4.98000001907349,0.904547674923055,4,NA
"552","Germany",2015,0.617105353219898,NA,0.51442053951781,397921,81686611,0.966109991073608,4.61999988555908,0.684691591379231,3.9,NA
"553","Germany",2016,1.40810207548923,NA,0.49174862477081,432017,82348669,0.963729977607727,4.11999988555908,0.69843112985447,3.9,NA
"554","Germany",2017,2.29720604740949,NA,1.50949655801608,430803,82657002,0.957650005817413,3.75,0.851748919550925,3.9,NA
"555","Germany",2018,0.678212594110718,NA,1.73216766075662,392587,82905782,0.960990011692047,3.38000011444092,0.689090611953825,3.8,NA
"556","Germany",2019,0.828957962184475,NA,1.4456670146976,360560,83092962,0.965369999408722,3.14000010490417,0.775812925032966,3.7,NA
"557","Germany",2020,-3.77542971403229,NA,0.506689889953274,334055,83160871,0.970099985599518,3.85999989509583,0.752445359323199,3.6,NA
"558","Germany",2021,2.58355747499036,NA,3.14296967309964,312735,83196078,NA,3.5699999332428,0.850725341847713,3.6,NA
"559","Denmark",1960,NA,NA,1.25523012552926,-726,4579603,NA,NA,NA,25,NA
"560","Denmark",1961,5.63874355341882,NA,3.45162858557826,-400,4611687,NA,NA,NA,24.4,NA
"561","Denmark",1962,4.84744696606228,NA,7.37781954818462,152,4647727,NA,NA,NA,23.8,NA
"562","Denmark",1963,-0.152610055415821,NA,6.1050328230293,545,4684483,NA,NA,NA,23,NA
"563","Denmark",1964,8.40011926479724,NA,3.09278350515452,1060,4722072,NA,NA,NA,22.1,NA
"564","Denmark",1965,3.74368486786547,NA,5.44999999925048,1584,4759012,NA,NA,NA,21.1,NA
"565","Denmark",1966,1.9191980165441,NA,7.06495969658814,2089,4797381,NA,NA,6.68924085225852,20,NA
"566","Denmark",1967,4.70161895014236,NA,8.20785355844021,2561,4835354,NA,NA,5.75493915907955,19,NA
"567","Denmark",1968,4.91238762287611,NA,8.00520710366456,2961,4864883,NA,NA,5.40424869913463,18.1,NA
"568","Denmark",1969,5.92188488846269,NA,3.48791924395204,3337,4891860,NA,NA,5.62152726201304,17.4,NA
"569","Denmark",1970,0.836281145615956,NA,6.51484141652983,3763,4928757,NA,NA,4.60433458603183,16.6,NA
"570","Denmark",1971,2.29169941915497,NA,5.86986959071901,4087,4963126,NA,NA,4.55788318997822,15.8,NA
"571","Denmark",1972,3.33661509279459,NA,6.56236090256546,4349,4991596,NA,NA,4.78583120647714,14.9,NA
"572","Denmark",1973,3.46561430939221,NA,9.30338297973668,4568,5021861,NA,NA,5.27624426692168,13.9,NA
"573","Denmark",1974,-1.58169239838823,NA,15.2752062218394,4635,5045297,NA,NA,5.15634977045044,13.1,NA
"574","Denmark",1975,-1.740305630023,NA,9.60561207538674,4643,5059862,NA,NA,4.41429030901313,12.3,NA
"575","Denmark",1976,5.65869817151685,NA,9.01029083562227,4527,5072596,NA,NA,4.29708766681015,11.6,NA
"576","Denmark",1977,1.55351412674875,NA,10.9222378100329,4254,5088419,NA,NA,4.66357990972262,11.1,NA
"577","Denmark",1978,1.90929019847323,NA,10.2136545710405,3905,5104248,0.990620017051697,NA,4.70902346324334,10.6,NA
"578","Denmark",1979,3.61429036365747,NA,9.61105037907119,3449,5116801,0.990620017051697,NA,3.97338065583868,10.3,NA
"579","Denmark",1980,-0.603929077550063,NA,12.3053240760182,2904,5123027,0.987900018692017,NA,4.07448005549782,10,NA
"580","Denmark",1981,-0.637904150209579,NA,11.7673874344182,2575,5121572,0.996309995651245,NA,4.32951173284875,9.8,NA
"581","Denmark",1982,3.76078942809312,NA,10.1208256779823,2456,5117810,0.998860001564026,NA,4.65248907490575,9.6,NA
"582","Denmark",1983,2.66654494820963,NA,6.90822881158847,2606,5114297,0.994960010051727,NA,4.0312704226732,9.6,NA
"583","Denmark",1984,4.22071102724783,NA,6.29077936023767,2926,5111619,0.995429992675781,NA,4.65338241220201,9.6,NA
"584","Denmark",1985,3.96161086965421,NA,4.6787514518325,3498,5113691,0.998049974441528,NA,4.21936536738267,9.7,NA
"585","Denmark",1986,4.76398608354309,NA,3.67818411863458,4227,5120534,1.00083994865417,NA,3.87730895246214,9.7,NA
"586","Denmark",1987,0.127360298905671,NA,4.01999345683155,5265,5127024,1.00270998477936,NA,3.45151314619547,9.7,NA
"587","Denmark",1988,-0.0621761791755944,NA,4.53513301015726,6443,5129516,1.00595998764038,NA,3.16196042021985,9.6,NA
"588","Denmark",1989,0.584830839011062,NA,4.77272342435524,7849,5132594,1.00642001628876,NA,3.50121056707633,9.3,NA
"589","Denmark",1990,1.31052516322782,NA,2.64160306382,9449,5140939,1.01412999629974,NA,3.28736787500157,8.9,NA
"590","Denmark",1991,1.13084019769691,NA,2.39515331724414,10812,5154298,1.00847995281219,9.10000038146973,3.02972198365137,8.4,NA
"591","Denmark",1992,1.6204208518857,NA,2.09604442933213,11990,5171370,1.00922000408173,9.02999973297119,2.7917842978495,7.9,NA
"592","Denmark",1993,-0.321959929787013,NA,1.25785667953261,13011,5188628,1.01381003856659,10.7200002670288,2.69213074123503,7.4,NA
"593","Denmark",1994,4.97734717856856,NA,1.99201463809523,13723,5206180,1.01496005058289,8.03999996185303,2.60094893046651,6.9,NA
"594","Denmark",1995,2.49224816939837,NA,2.0836084238285,14157,5233373,1.0173100233078,6.98999977111816,2.85190164701209,6.5,NA
"595","Denmark",1996,2.3194056984626,NA,2.12629802275579,14394,5263074,1.0132999420166,6.84000015258789,2.79269627702508,6.3,NA
"596","Denmark",1997,2.83266446548333,NA,2.18216677907117,14313,5284991,NA,5.40000009536743,2.63712467926505,6,NA
"597","Denmark",1998,1.8476139445406,NA,1.84565122007891,13972,5304219,1.02339005470276,5.03999996185303,2.1446025152989,5.9,NA
"598","Denmark",1999,2.60794426036803,NA,2.49779544404528,13391,5321799,1.02909994125366,5.1399998664856,1.94099084193556,5.7,NA
"599","Denmark",2000,3.40068454610739,NA,2.90328203236457,12536,5339616,1.02385997772217,4.48000001907349,2.151853225624,5.6,NA
"600","Denmark",2001,0.462534295314015,NA,2.33787000255261,11934,5358783,1.02711999416351,4.15999984741211,2.33950941505079,5.5,NA
"601","Denmark",2002,0.145880726640385,NA,2.42443661219694,11518,5375931,1.02656996250153,4.26999998092651,1.7811164321679,5.4,NA
"602","Denmark",2003,0.117358167353501,NA,2.07507820646504,11337,5390574,NA,5.40000009536743,1.61078580311509,5.2,NA
"603","Denmark",2004,2.40323399664311,NA,1.15435693124937,11366,5404523,1.0244300365448,5.19999980926514,1.6225264974926,5,NA
"604","Denmark",2005,2.05511051582938,NA,1.81781458291257,11693,5419432,1.01885998249054,4.82999992370605,1.1456435911337,4.8,NA
"605","Denmark",2006,3.57206346379428,NA,1.92422138464588,12217,5437272,1.01806998252869,3.90000009536743,1.16518989859219,4.6,NA
"606","Denmark",2007,0.46273149419045,NA,1.69326586220319,13067,5461438,1.01705002784729,3.79999995231628,1.17441557607089,4.5,NA
"607","Denmark",2008,-1.09484212816196,NA,3.41626794258375,14111,5493621,1.01811003684998,3.6800000667572,0.85779095709926,4.3,NA
"608","Denmark",2009,-5.4140139985128,NA,1.30470991024336,15469,5523095,1.01238000392914,6.40999984741211,0.833588855644673,4.2,NA
"609","Denmark",2010,1.41948663073603,NA,2.31092436974789,17037,5547683,1.00574994087219,7.75,1.20190857029029,4.1,NA
"610","Denmark",2011,0.920393685285319,NA,2.75868226051246,18519,5570572,1.00557994842529,7.76999998092651,1.31213398990708,4.1,NA
"611","Denmark",2012,-0.149916088315891,NA,2.39791485664639,19732,5591572,1.00244998931885,7.80000019073486,1.65472753047184,4.1,NA
"612","Denmark",2013,0.513424427502201,NA,0.789071780078061,20779,5614932,1.00909996032715,7.38000011444092,1.30212758701465,4.1,NA
"613","Denmark",2014,1.10543346611018,NA,0.564020540449518,21670,5643475,1.01689004898071,6.92999982833862,1.38246259773525,4.1,NA
"614","Denmark",2015,1.62216625804921,NA,0.452034153691623,22368,5683483,1.01845002174377,6.28000020980835,0.957580201288368,4.1,NA
"615","Denmark",2016,2.44336887407066,NA,0.249999999999997,22859,5728010,1.00967001914978,5.98999977111816,0.961160974086306,4,NA
"616","Denmark",2017,2.16235511316152,NA,1.14713216957606,23188,5764980,1.00287997722626,5.82999992370605,1.30480035996571,4,NA
"617","Denmark",2018,1.4850851572351,NA,0.813609467455633,23337,5793636,0.999819993972778,5.13000011444092,1.0265693512957,3.9,NA
"618","Denmark",2019,1.13065749415978,NA,0.758131572511619,23305,5814422,0.995649993419647,5.01999998092651,1.26628887578411,3.8,NA
"619","Denmark",2020,-2.28001526350688,NA,0.420711974110026,23076,5831404,0.996890008449554,5.6399998664856,1.36132728782744,3.7,NA
"620","Denmark",2021,4.40223118214453,NA,1.85304543989687,22746,5856733,NA,5.05999994277954,0.867187374625137,3.6,NA
"621","Spain",1960,NA,NA,1.17777108409628,-150213,30455000,NA,NA,NA,54.7,NA
"622","Spain",1961,10.8044868564993,NA,0.809252873882217,-33339,30739250,NA,NA,NA,52,NA
"623","Spain",1962,8.94647028978719,NA,5.70647719271312,-42096,31023366,NA,NA,NA,49.4,NA
"624","Spain",1963,8.63949298897253,NA,8.74369768409144,-36275,31296651,NA,NA,NA,46.8,NA
"625","Spain",1964,4.26724541658132,NA,6.97924673989614,-33780,31609195,NA,NA,NA,44.5,NA
"626","Spain",1965,5.10563214429294,NA,13.2141378382198,-36245,31954292,NA,NA,NA,42.3,NA
"627","Spain",1966,6.15343472456982,NA,6.24036708297991,-32459,32283194,NA,NA,NA,40.3,NA
"628","Spain",1967,3.0641265961751,NA,6.39163108782114,-27597,32682947,NA,NA,NA,38.3,NA
"629","Spain",1968,5.21217229135009,NA,4.95436611736466,-40257,33113134,NA,NA,NA,36.1,NA
"630","Spain",1969,7.83908305108363,NA,2.16034713599864,-34330,33441054,NA,NA,NA,33.9,NA
"631","Spain",1970,3.13732279396164,NA,5.73114484293536,-53295,33814531,NA,NA,NA,31.6,NA
"632","Spain",1971,3.39592707264329,NA,8.23688714893596,14581,34224490,0.929489970207214,NA,NA,29.3,NA
"633","Spain",1972,6.96219306126666,NA,8.27228754941943,7538,34604469,0.937009990215302,NA,NA,27.2,NA
"634","Spain",1973,6.604025780909,NA,11.4167076137085,9876,34988947,0.95074999332428,NA,NA,25.2,NA
"635","Spain",1974,4.4710682684825,NA,15.6803733985389,105120,35373335,0.949379980564117,NA,NA,23.3,NA
"636","Spain",1975,-0.539096648865154,NA,16.9532859334983,1177,35757900,0.980660021305084,NA,NA,21.7,NA
"637","Spain",1976,2.21777258293582,NA,17.6248800527482,4854,36137812,0.985170006752014,NA,NA,20.2,NA
"638","Spain",1977,1.78565709993485,NA,24.5380632929204,195,36511638,0.99125999212265,NA,NA,18.7,NA
"639","Spain",1978,0.490728186630918,NA,19.7736704973662,-1893,36864898,0.993359982967377,NA,NA,17.4,NA
"640","Spain",1979,-0.83652808264543,NA,15.6602355971771,-6124,37191330,0.975080013275146,NA,NA,16.1,NA
"641","Spain",1980,1.39131541840831,NA,15.5619020957245,15108,37491165,1.02026998996735,NA,NA,14.9,NA
"642","Spain",1981,-0.839887351604801,NA,14.5493457170322,-6044,37758631,1.02223002910614,NA,NA,13.8,NA
"643","Spain",1982,0.640408996416269,NA,14.4150020548327,-16439,37986012,0.998870015144348,NA,NA,13,NA
"644","Spain",1983,1.27551460782563,NA,12.17407273517,-21369,38171525,1.03303003311157,NA,NA,12.3,NA
"645","Spain",1984,1.36289714821483,NA,11.2802765604036,-18090,38330364,1.01842999458313,NA,NA,11.7,NA
"646","Spain",1985,1.95132927102915,NA,8.81445506678394,-17354,38469512,1.0207200050354,NA,NA,11.1,NA
"647","Spain",1986,2.94527940456537,NA,8.79493932290324,-19462,38584624,1.03907001018524,NA,NA,10.7,NA
"648","Spain",1987,5.27376285896987,NA,5.24801863489584,-22528,38684815,1.04699003696442,NA,NA,10.3,NA
"649","Spain",1988,4.87169207195734,NA,4.83727066490366,-24067,38766939,1.03934001922607,NA,NA,9.9,NA
"650","Spain",1989,4.6628151972627,NA,6.79143584025096,-31560,38827764,1.03775000572205,NA,NA,9.5,NA
"651","Spain",1990,3.6757679509781,NA,6.72181952228662,-38206,38867322,1.02982997894287,NA,NA,9.2,NA
"652","Spain",1991,2.2853247769005,NA,5.93421344335925,123866,38966376,1.03868997097015,15.9300003051758,NA,8.8,NA
"653","Spain",1992,0.436114989696421,NA,5.92453126228495,162339,39157685,1.04539000988007,17.7000007629395,NA,8.3,NA
"654","Spain",1993,-1.54335824397906,NA,4.56907173681805,162620,39361262,1.04820001125336,22.1599998474121,NA,7.9,NA
"655","Spain",1994,1.89690689457345,NA,4.71841373967334,162131,39549108,1.04960000514984,24.2099990844727,NA,7.4,NA
"656","Spain",1995,2.30495706842429,NA,4.67380337624704,164507,39724050,1.05085003376007,22.6800003051758,3.88459968561925,6.9,NA
"657","Spain",1996,2.23385341708342,NA,3.55884559338558,164247,39889852,1.05502998828888,22.1399993896484,4.38897553776244,6.5,NA
"658","Spain",1997,3.26876678628385,NA,1.97107395582925,166516,40057389,1.03130996227264,20.7000007629395,4.30221003412496,6.1,NA
"659","Spain",1998,3.96196525367681,NA,1.83432999908412,168468,40223509,1.03576004505157,18.6700000762939,4.15041196561827,5.8,NA
"660","Spain",1999,4.06788626828171,NA,2.31034813987068,170694,40386875,1.03498005867004,15.4799995422363,3.81737821101418,5.6,NA
"661","Spain",2000,4.7764007853099,NA,3.43351563418762,175213,40567864,1.03412997722626,13.789999961853,3.74530563354845,5.4,NA
"662","Spain",2001,3.21413456681397,NA,3.58983413338114,185594,40850412,1.0315500497818,10.3500003814697,3.67764014761916,5.3,NA
"663","Spain",2002,1.28997718123523,NA,3.0656568590222,741349,41431558,1.03454005718231,11.1499996185303,3.48901743975068,5.1,NA
"664","Spain",2003,1.13629398955948,NA,3.03888839396654,662840,42187645,1.02864003181458,11.2799997329712,3.4311562499221,5,NA
"665","Spain",2004,1.35864861113495,NA,3.03924881090927,661105,42921895,1.03207004070282,11.0900001525879,3.12832703269699,4.9,NA
"666","Spain",2005,1.91574639257924,NA,3.36881409750382,632974,43653155,1.02965998649597,9.14999961853027,2.7690522635835,4.7,NA
"667","Spain",2006,2.35777247171723,NA,3.51557576832125,658689,44397319,1.02805995941162,8.44999980926514,2.41168014679879,4.5,NA
"668","Spain",2007,1.70457158797855,NA,2.78679745804947,774489,45226803,1.03070998191833,8.22999954223633,2.50795182694444,4.4,NA
"669","Spain",2008,-0.709644824380291,NA,4.07534335957341,430778,45954106,1.02862000465393,11.25,2.36845686639791,4.2,NA
"670","Spain",2009,-4.61174792296352,NA,-0.287813083535237,130589,46362946,1.02205002307892,17.8600006103516,2.26545206640089,4,NA
"671","Spain",2010,-0.297178903863639,NA,1.79986457728766,62782,46576897,1.01059997081757,19.8600006103516,2.43113463203907,3.8,NA
"672","Spain",2011,-1.16620390689791,NA,3.19610188833788,57170,46742697,1.00387001037598,21.3899993896484,2.37327299407857,3.7,NA
"673","Spain",2012,-3.02190653735798,NA,2.44612782366812,-144619,46773055,1.00144994258881,24.7900009155273,2.40829247098256,3.6,NA
"674","Spain",2013,-1.07974126518728,NA,1.40858109183012,-254292,46620045,1.00694000720978,26.0900001525879,2.6214953408375,3.5,NA
"675","Spain",2014,1.69935265928203,NA,-0.151114837527181,-94869,46480882,1.00707995891571,24.4400005340576,2.53523118162943,3.4,NA
"676","Spain",2015,3.91911726500582,NA,-0.500365709903282,-871,46444832,1.00452995300293,22.0599994659424,2.73408948401435,3.3,NA
"677","Spain",2016,2.95081590903861,NA,-0.202598000426425,89021,46484062,1.0102299451828,19.6399993896484,2.82424938533049,3.3,NA
"678","Spain",2017,2.73447515505379,NA,1.95607633363964,167475,46593236,1.01564002037048,17.2199993133545,2.787029932249,3.2,NA
"679","Spain",2018,1.83746046437267,NA,1.67498136863794,339064,46797754,1.01686000823975,15.25,2.75621978985911,3.2,NA
"680","Spain",2019,1.25463175469125,NA,0.699518994458693,458942,47134837,1.02180004119873,14.1000003814697,2.46894251605563,3.2,NA
"681","Spain",2020,-11.7575591274843,NA,-0.322753017299705,208791,47365655,1.02069997787476,15.5299997329712,2.87113737255018,3.1,NA
"682","Spain",2021,5.40811294229356,NA,3.09313511976406,275022,47415750,NA,14.7799997329712,2.61144375154328,3,NA
"683","Estonia",1960,NA,NA,NA,7627,1211537,NA,NA,NA,NA,NA
"684","Estonia",1961,NA,NA,NA,8210,1225077,NA,NA,NA,NA,NA
"685","Estonia",1962,NA,NA,NA,8272,1241623,NA,NA,NA,NA,NA
"686","Estonia",1963,NA,NA,NA,8334,1258857,NA,NA,NA,NA,NA
"687","Estonia",1964,NA,NA,NA,8876,1277086,NA,NA,NA,NA,NA
"688","Estonia",1965,NA,NA,NA,8941,1294566,NA,NA,NA,NA,NA
"689","Estonia",1966,NA,NA,NA,9109,1308597,NA,NA,NA,NA,NA
"690","Estonia",1967,NA,NA,NA,9410,1318946,NA,NA,NA,NA,NA
"691","Estonia",1968,NA,NA,NA,9268,1331214,NA,NA,NA,NA,NA
"692","Estonia",1969,NA,NA,NA,8657,1345249,NA,NA,NA,NA,NA
"693","Estonia",1970,NA,NA,NA,6294,1360076,NA,NA,NA,NA,NA
"694","Estonia",1971,NA,NA,NA,6717,1376955,NA,NA,NA,NA,NA
"695","Estonia",1972,NA,NA,NA,6764,1392518,NA,NA,NA,NA,NA
"696","Estonia",1973,NA,NA,NA,6781,1405951,NA,NA,NA,NA,NA
"697","Estonia",1974,NA,NA,NA,6804,1418169,NA,NA,NA,NA,NA
"698","Estonia",1975,NA,NA,NA,6670,1429352,NA,NA,NA,NA,NA
"699","Estonia",1976,NA,NA,NA,6887,1439576,NA,NA,NA,NA,NA
"700","Estonia",1977,NA,NA,NA,7330,1450211,NA,NA,NA,NA,NA
"701","Estonia",1978,NA,NA,NA,7241,1460188,NA,NA,NA,NA,NA
"702","Estonia",1979,NA,NA,NA,4654,1468333,NA,NA,NA,NA,NA
"703","Estonia",1980,NA,NA,NA,4505,1477219,NA,NA,NA,22.5,NA
"704","Estonia",1981,NA,NA,NA,4976,1487666,NA,NA,NA,21.7,NA
"705","Estonia",1982,NA,NA,NA,4855,1498414,NA,NA,NA,20.9,NA
"706","Estonia",1983,NA,NA,NA,5097,1508745,NA,NA,NA,20.2,NA
"707","Estonia",1984,NA,NA,NA,5124,1518617,NA,NA,NA,19.5,NA
"708","Estonia",1985,NA,NA,NA,5033,1528781,NA,NA,NA,19,NA
"709","Estonia",1986,NA,NA,NA,5147,1540190,NA,NA,NA,18.6,NA
"710","Estonia",1987,NA,NA,NA,5490,1552221,NA,NA,NA,18.3,NA
"711","Estonia",1988,NA,NA,NA,5227,1561900,NA,NA,NA,18,NA
"712","Estonia",1989,NA,NA,NA,-416,1568131,NA,NA,NA,17.8,NA
"713","Estonia",1990,NA,NA,NA,-2798,1569174,NA,NA,NA,17.7,NA
"714","Estonia",1991,NA,NA,NA,-9850,1561314,NA,1.47000002861023,NA,17.5,NA
"715","Estonia",1992,NA,NA,NA,-38462,1533091,1.02500998973846,3.6800000667572,NA,17.3,NA
"716","Estonia",1993,NA,NA,89.8119490277274,-25729,1494128,1.02225005626678,6.53999996185303,NA,17,NA
"717","Estonia",1994,NA,NA,47.6546906187628,-18299,1462514,1.05049002170563,7.55999994277954,NA,16.4,NA
"718","Estonia",1995,NA,NA,28.7766137208514,-12803,1436634,1.04413998126984,9.65999984741211,4.13064126210233,15.7,NA
"719","Estonia",1996,6.5027844711456,NA,23.050343349517,-10627,1415594,1.03699004650116,9.92000007629395,4.12813147933271,14.8,NA
"720","Estonia",1997,14.3472100174539,NA,10.5818789322146,-4299,1399535,NA,10.3699998855591,4.08873645802036,13.9,NA
"721","Estonia",1998,5.346900129209,NA,8.20833333333299,-3534,1386156,1.01660001277924,9.51000022888184,5.05182797296934,12.9,NA
"722","Estonia",1999,-0.717824476276647,NA,3.29611089718906,1271,1390244,1.018630027771,11.5699996948242,3.62814718696064,11.9,NA
"723","Estonia",2000,9.55641846932483,NA,4.0184895250876,-3230,1396985,1.02329003810883,13.3599996566772,3.88500958820541,11,NA
"724","Estonia",2001,6.68103354089904,NA,5.74827981651377,-3422,1388115,1.01794004440308,13.1300001144409,3.49396864407665,10.1,NA
"725","Estonia",2002,7.44984042828682,NA,3.57191270164023,-2984,1379350,1.01774001121521,10.0299997329712,3.55352070544501,9.3,NA
"726","Estonia",2003,8.27771228482102,NA,1.33499116549964,-3780,1370720,1.02349996566772,11.289999961853,3.46019281311318,8.5,NA
"727","Estonia",2004,7.44441637457827,NA,3.04811107523412,-3768,1362550,1.01709997653961,10.25,3.61949868570147,7.8,NA
"728","Estonia",2005,10.1549947926276,NA,4.07971423199846,-5242,1354775,1.01028001308441,8.02999973297119,3.28731485717963,7.1,NA
"729","Estonia",2006,10.4147342313026,NA,4.43762042389211,-5403,1346810,1.01449000835419,5.90999984741211,3.14433783651327,6.5,NA
"730","Estonia",2007,8.07102533368965,NA,6.60132603055634,-2862,1340680,1.01461005210876,4.59000015258789,3.92554044689292,6,NA
"731","Estonia",2008,-4.87728652816892,NA,10.3623580313683,-1973,1337090,1.0130900144577,5.44999980926514,3.40143713491535,5.5,NA
"732","Estonia",2009,-14.4643283839458,NA,-0.0784083112810205,-1939,1334515,1.005499958992,13.5500001907349,2.47116868442475,5,NA
"733","Estonia",2010,2.67816403908816,NA,2.97204512015696,-3759,1331475,0.99397999048233,16.7099990844727,3.17107206970876,4.6,NA
"734","Estonia",2011,7.58921166461815,NA,4.9819013145361,-3929,1327439,0.991479992866516,12.3299999237061,3.67986795909351,4.2,NA
"735","Estonia",2012,3.59836215956679,NA,3.93339987296979,-3646,1322696,0.992290019989014,10.0200004577637,3.31546320909195,3.9,NA
"736","Estonia",2013,1.82015416069549,NA,2.78056658954996,-2650,1317997,0.99210000038147,8.63000011444092,3.08811099529242,3.6,NA
"737","Estonia",2014,3.28187481366284,NA,-0.106175146521716,-562,1314545,0.993910014629364,7.34999990463257,3.16426999575923,3.4,NA
"738","Estonia",2015,1.78627469426176,NA,-0.492326006547338,4308,1315407,0.997789978981018,6.40999984741211,2.85804688997265,3.1,NA
"739","Estonia",2016,3.12553830458751,NA,0.148684907627356,1164,1315790,1.00454998016357,6.88000011444092,2.11360999746642,2.9,NA
"740","Estonia",2017,5.66403908236126,NA,3.41723549488057,5329,1317384,1.01177000999451,5.80999994277954,2.38620546594402,2.7,NA
"741","Estonia",2018,3.42361905839128,NA,3.43632688420445,7229,1321977,1.01576995849609,5.40999984741211,2.08940044213798,2.5,NA
"742","Estonia",2019,3.35497243936102,NA,2.27725931243518,5410,1326898,1.02198994159698,4.51000022888184,2.37680726173229,2.3,NA
"743","Estonia",2020,-0.747277944180098,NA,-0.444531097679859,2995,1329522,1.02414000034332,6.96000003814697,2.05033085403078,2.1,NA
"744","Estonia",2021,7.89903259794904,NA,4.65316673847481,2995,1330932,NA,6.17999982833862,2.02065434240508,2,NA
"745","Finland",1960,NA,NA,3.41812725350791,-9445,4429634,NA,NA,NA,26.8,NA
"746","Finland",1961,6.84796518131154,NA,1.69100191533953,-10994,4461005,NA,NA,NA,25.2,NA
"747","Finland",1962,2.28404856663754,NA,4.38398278172672,-6962,4491443,NA,NA,NA,23.8,NA
"748","Finland",1963,2.55747236438691,NA,4.99638188645286,-7591,4523309,NA,NA,NA,22.5,NA
"749","Finland",1964,4.65485282571383,NA,10.2758607417486,-20338,4548543,NA,NA,NA,21.3,NA
"750","Finland",1965,4.95238912726879,NA,4.94058806755301,-21466,4563732,NA,NA,NA,20.2,NA
"751","Finland",1966,1.98984697557989,NA,3.87365401861326,-11903,4580869,NA,NA,NA,19.2,NA
"752","Finland",1967,1.61702886566492,NA,5.37778183372857,-5024,4605744,NA,NA,NA,18.4,NA
"753","Finland",1968,1.84500620711529,NA,9.19166799519519,-15787,4626469,NA,NA,NA,17.6,NA
"754","Finland",1969,9.65690414767499,NA,2.2056109352125,-42127,4623785,NA,NA,NA,16.8,NA
"755","Finland",1970,5.21143814151846,NA,2.7404204305122,-36633,4606307,NA,NA,NA,16.1,NA
"756","Finland",1971,2.22782460921695,NA,6.47576543061844,11984,4612124,NA,NA,NA,15.4,NA
"757","Finland",1972,7.09615351634775,NA,6.66249783515333,12597,4639657,1.01688003540039,NA,NA,14.6,NA
"758","Finland",1973,6.37797881063253,NA,10.7544718831369,11639,4666081,1.02584004402161,NA,NA,13.9,NA
"759","Finland",1974,2.69745777918598,NA,16.9363999989274,5920,4690574,1.02892005443573,NA,NA,13.1,NA
"760","Finland",1975,1.35402529417641,NA,17.8113972340213,-3788,4711440,NA,NA,9.79916216938332,12.3,NA
"761","Finland",1976,0.0423511737961206,NA,14.3426930852258,-12180,4725664,1.05043005943298,NA,9.30482676964234,11.4,NA
"762","Finland",1977,-0.0405056479990975,NA,11.7933469184053,-5676,4738902,1.04932999610901,NA,8.66122146796428,10.6,NA
"763","Finland",1978,2.62462573473223,NA,7.79935074552146,-9666,4752528,1.05188000202179,NA,8.25343023494556,9.9,NA
